DEPTH,RHOB,DT,GR,AI,AI_rel,PHIE
736.94,2116.7795,486.3612,72.1205,4352297.5,115564.7969,0.3333
737.09,2112.936,488.5507,72.8216,4324949,122084.7266,0.3357
737.2401,2109.6545,490.4158,72.4853,4301777.5,122084.7266,0.3378
737.39,2106.1829,492.3887,71.1425,4277522.5,122084.7266,0.3399
737.54,2104.5603,493.2964,72.3486,4266322.5,122084.7266,0.3409
737.69,2115.3108,487.1727,75.7049,4342904.5,122084.7266,0.3342
737.84,2147.2454,469.0377,75.7975,4582666.5,122084.7266,0.3142
737.9901,2174.9482,453.3089,71.6134,4798155.5,122084.7266,0.2969
738.14,2181.95,449.3296,64.2151,4856068,122084.7266,0.2925
738.29,2184.5,447.8802,57.4948,4877420,122084.7266,0.2909
738.44,2184.5,447.8802,56.3142,4877420,122084.7266,0.2909
738.59,2184.5,447.8802,58.4751,4877420,122084.7266,0.2909
738.7401,2182.7446,448.878,62.1571,4862721,122084.7266,0.292
738.89,2179.8999,450.4948,65.2901,4838901.5,122084.7266,0.2938
739.04,2179.8999,450.4948,68.2644,4838901.5,122084.7266,0.2938
739.19,2177.5999,451.8018,70.3432,4819921.5,122084.7266,0.2952
739.34,2172.2703,454.8308,70.228,4776008,122084.7266,0.2986
739.4901,2168.9517,456.7082,67.441,4749167.5,122084.7266,0.3007
739.64,2163.5876,459.7367,64.062,4706188,122084.7266,0.304
739.79,2160.3,461.605,62.5161,4679975,122084.7266,0.306
739.94,2159.7168,461.9364,61.6075,4675364.5,122084.7266,0.3064
740.09,2157.4536,463.2226,60.7019,4657496.5,122084.7266,0.3078
740.2401,2155.7,464.2192,59.928,4643712,122084.7266,0.3089
740.39,2155.4739,464.3535,59.6502,4641884,122084.7266,0.309
740.54,2154.3723,464.9966,61.6318,4633094.5,122084.7266,0.3098
740.69,2153.3999,465.5262,65.2909,4625732.5,122084.7266,0.3104
740.84,2153.3999,465.5262,69.6063,4625732.5,122084.7266,0.3104
740.9901,2153.3999,465.5262,74.7822,4625732.5,122501.8906,0.3104
741.14,2153.1116,465.6901,75.3264,4623491.5,125682.8828,0.3106
741.29,2151.0999,466.8333,69.9043,4607854.5,130229.4062,0.3118
741.44,2150.8855,466.9551,61.524,4606197.5,130229.4062,0.3119
741.59,2148.2664,468.4435,62.8318,4585998,130229.4062,0.3135
741.7401,2141.9001,472.062,63.9245,4537328,130229.4062,0.3175
741.89,2141.7451,472.1514,67.7861,4536145.5,130229.4062,0.3176
742.04,2138.4316,474.0614,68.2743,4510876,130229.4062,0.3197
742.19,2136.2,475.3297,70.0155,4494143.5,130229.4062,0.3211
742.34,2136.2,475.3297,68.2203,4494143.5,130229.4062,0.3211
742.4901,2136.2,475.3297,68.2203,4494143.5,130229.4062,0.3211
742.64,2133.9421,476.6129,67.7737,4477307.5,130229.4062,0.3226
742.79,2133.8999,476.6368,68.6437,4476993.5,130229.4062,0.3226
742.94,2131.7158,477.8779,69.971,4460798.5,130229.4062,0.3239
743.09,2133.7463,476.7241,70.0399,4475855.5,130229.4062,0.3227
743.2401,2144.4504,470.6408,69.2052,4556539,130229.4062,0.316
743.39,2154.6855,464.7985,67.4898,4635831.5,130229.4062,0.3095
743.54,2153.6638,465.3763,67.3106,4627795,130229.4062,0.3102
743.69,2151.3994,466.6631,64.9366,4610183,130229.4062,0.3116
743.84,2144.2717,470.7384,64.9694,4555199,130229.4062,0.3161
743.9901,2141.1733,472.5034,68.8467,4531558,130229.4062,0.3181
744.14,2135.1299,475.9378,72.5756,4486216,130229.4062,0.3218
744.29,2130.1946,478.7426,72.4914,4449590.5,130229.4062,0.3249
744.44,2128.3523,479.767,72.6737,4436223,130229.4062,0.3261
744.59,2123.6917,482.4318,74.5285,4402105.5,130229.4062,0.329
744.7401,2122.4001,483.1722,76.4223,4392636.5,130229.4062,0.3298
744.89,2123.364,482.6058,75.5142,4399792,130229.4062,0.3291
745.04,2125.2231,481.5403,73.9362,4413394,130229.4062,0.328
745.19,2133.1777,477.039,72.6639,4471900,130229.4062,0.323
745.34,2144.9348,470.3458,73.2606,4560648,112214.8125,0.3156
745.4901,2151.9158,466.3696,72.9471,4614229,95633.9922,0.3113
745.64,2154.1941,465.0938,71.2063,4631744.5,91533.4531,0.3099
745.79,2153.8252,465.2946,71.6697,4628951.5,91533.4531,0.3101
745.94,2151.9517,466.3492,74.033,4614476,91533.4531,0.3113
746.09,2149.6887,467.6352,74.4857,4596947,91533.4531,0.3127
746.2401,2146.0508,469.7029,67.8811,4569000.5,91533.4531,0.3149
746.39,2142.2227,471.8952,64.2004,4539641,91533.4531,0.3174
746.54,2139.4993,473.4547,64.0666,4518922,91533.4531,0.3191
746.69,2137.3462,474.6712,65.421,4502802.5,91533.4531,0.3204
746.84,2136.8799,474.9221,66.8557,4499435.5,91533.4531,0.3207
746.9901,2137.3,474.6762,67.5619,4502649,91533.4531,0.3204
747.14,2135.8459,475.4991,67.9922,4491817,91533.4531,0.3213
747.29,2129.6919,479.0099,67.5447,4446236,91533.4531,0.3252
747.44,2125.7793,481.2518,67.3106,4417198.5,91533.4531,0.3276
747.59,2127,480.5581,68.3424,4426103.5,91533.4531,0.3269
747.7401,2133.3037,476.9805,69.3859,4472969,91533.4531,0.323
747.89,2158.1396,462.8796,68.3629,4666167.5,91533.4531,0.3074
748.04,2183.4119,448.5157,66.019,4868169,91533.4531,0.2916
748.19,2185.0083,447.5915,66.0753,4881756,91533.4531,0.2906
748.34,2181.3408,449.6758,71.6785,4850932,91533.4531,0.2929
748.4901,2179.0774,450.9622,76.9297,4832075,91533.4531,0.2943
748.64,2174.834,453.364,78.6831,4797253,91533.4531,0.297
748.79,2169.1421,456.5893,78.6831,4750753.5,91533.4531,0.3005
748.94,2166.606,458.0409,78.6831,4730229,91533.4531,0.3021
749.09,2161.2507,461.0647,77.8825,4687564.5,91533.4531,0.3055
749.2401,2156.0854,464.0001,74.5653,4646826.5,91533.4531,0.3087
749.39,2151.0999,466.8333,70.9498,4607854.5,91533.4531,0.3118
749.54,2150.5347,467.1545,70.9498,4603485.5,86790.8984,0.3121
749.69,2148.272,468.4405,69.9056,4586017,68537.5391,0.3135
749.84,2146.2651,469.5871,66.4008,4570538.5,56132.6172,0.3148
749.9901,2144.708,470.4888,66.9288,4558485.5,56132.6172,0.3158
750.14,2141.9001,472.062,68.8962,4537328,56132.6172,0.3175
750.29,2141.9001,472.062,67.9483,4537328,56132.6172,0.3175
750.44,2141.9001,472.062,67.1014,4537328,56132.6172,0.3175
750.59,2141.5933,472.2365,66.7343,4535008,56132.6172,0.3177
750.7401,2139.2004,473.5996,65.732,4516907.5,56132.6172,0.3192
750.89,2135.9668,475.4622,64.1724,4492405.5,56132.6172,0.3213
751.04,2133.8999,476.6368,64.5422,4476993.5,56132.6172,0.3226
751.19,2134.0591,476.5464,64.5355,4478180,56132.6172,0.3225
751.34,2136.8767,474.9437,69.991,4499295.5,56132.6172,0.3207
751.4901,2148.7998,468.1404,68.9924,4590075.5,56132.6172,0.3132
751.64,2148.7998,468.1404,65.4517,4590075.5,56132.6172,0.3132
751.79,2148.7998,468.1404,63.6817,4590075.5,56132.6172,0.3132
751.94,2148.7998,468.1404,65.491,4590075.5,56132.6172,0.3132
752.09,2148.7998,468.1404,67.2914,4590075.5,56132.6172,0.3132
752.2401,2144.3218,470.6858,67.7534,4555744.5,56132.6172,0.316
752.39,2141.9976,472.0067,69.5081,4538068,56132.6172,0.3174
752.54,2139.7349,473.2925,70.8699,4520959,56132.6172,0.3189
752.69,2139.6001,473.369,69.2656,4519940.5,56132.6172,0.319
752.84,2139.6001,473.369,65.4074,4519940.5,56132.6172,0.319
752.9901,2143.71,471.0336,61.3783,4551095,56132.6172,0.3164
753.14,2144.2002,470.7549,62.1394,4554812,56132.6172,0.3161
753.29,2144.2002,470.7549,65.0492,4554812,56132.6172,0.3161
753.44,2144.2002,470.7549,67.7993,4554812,56132.6172,0.3161
753.59,2144.2002,470.7549,67.4657,4554812,56132.6172,0.3161
753.7401,2142.3286,471.8185,63.9793,4540586,56132.6172,0.3172
753.89,2141.9001,472.062,60.6762,4537328,54817.7695,0.3175
754.04,2147.2925,468.9972,61.8097,4578551.5,53962.0039,0.3141
754.19,2148.7998,468.1404,68.227,4590075.5,53815.9844,0.3132
754.34,2146.2522,469.6097,72.0854,4570310,53815.9844,0.3148
754.4901,2143.7129,471.0601,72.7694,4550836.5,53815.9844,0.3164
754.64,2140.5886,472.8153,69.8316,4527347.5,53815.9844,0.3184
754.79,2135.6021,475.661,68.3561,4489818,53815.9844,0.3215
754.94,2132.3235,477.5327,71.9618,4465303.5,53815.9844,0.3236
755.09,2131.5999,477.9439,75.5058,4459937.5,53815.9844,0.324
755.2401,2131.5999,477.9439,75.8345,4459937.5,53815.9844,0.324
755.39,2133.0667,477.1103,74.3496,4470815.5,53815.9844,0.3231
755.54,2135.3298,475.8243,71.1341,4487654.5,53815.9844,0.3217
755.69,2136.2,475.3297,68.2076,4494143.5,53815.9844,0.3211
755.84,2134.844,476.1003,67.0424,4484033.5,53815.9844,0.322
755.9901,2133.8999,476.6368,65.029,4476993.5,53815.9844,0.3226
756.14,2132.6174,477.3657,63.4177,4467483,53815.9844,0.3234
756.29,2131.5999,477.9439,62.9701,4459937.5,53815.9844,0.324
756.44,2131.5999,477.9439,62.7615,4459937.5,53815.9844,0.324
756.59,2132.1602,477.6111,63.4567,4464222,53815.9844,0.3236
756.7401,2135.5623,475.6778,65.9222,4489588.5,53815.9844,0.3215
756.89,2141.2214,472.4626,68.1998,4532119,53815.9844,0.318
757.04,2148.4446,468.3427,67.416,4587531,53815.9844,0.3135
757.19,2155.4482,464.3622,65.5408,4641788.5,53815.9844,0.3091
757.34,2158.988,462.3505,64.6452,4669603.5,53815.9844,0.3069
757.4901,2163.155,459.9826,63.3734,4702803,53815.9844,0.3042
757.64,2169.5063,456.3844,61.9448,4753763,53815.9844,0.3003
757.79,2174.7554,453.4184,60.876,4796406,53815.9844,0.297
757.94,2179.281,450.8464,60.0321,4833807,53815.9844,0.2942
758.09,2180.5923,450.1012,60.35,4844721.5,61676.4336,0.2934
758.2401,2177.5999,451.8018,60.0314,4819812,79573.2734,0.2953
758.39,2175.7585,452.8392,57.0572,4804778.5,86095.0625,0.2964
758.54,2170.4131,455.8576,51.6934,4761209.5,86095.0625,0.2997
758.69,2165.8877,458.4296,45.7991,4724624,86095.0625,0.3025
758.84,2162.6001,460.2979,50.2001,4698262,86095.0625,0.3046
758.9901,2162.6001,460.2979,58.0008,4698262,86095.0625,0.3046
759.14,2163.6936,459.6765,61.1806,4707029.5,86095.0625,0.3039
759.29,2167.4663,457.5388,59.9827,4737231.5,86095.0625,0.3015
759.44,2168.8728,456.7615,57.8385,4748379.5,86095.0625,0.3007
759.59,2171.1362,455.4753,56.9104,4766757,86095.0625,0.2993
759.7401,2172.6006,454.6431,58.9642,4778702.5,86095.0625,0.2984
759.89,2170.3379,455.929,58.5708,4760261.5,86095.0625,0.2998
760.04,2167.9045,457.3077,59.843,4740596.5,86095.0625,0.3013
760.19,2164.3235,459.3185,56.1568,4712054.5,86095.0625,0.3036
760.34,2160.0483,461.748,58.04,4677985,86095.0625,0.3062
760.4901,2157.7847,463.0344,61.027,4660100,86095.0625,0.3076
760.64,2155.7,464.2192,61.8517,4643712,86095.0625,0.3089
760.79,2155.5586,464.2995,61.8238,4642607.5,86095.0625,0.309
760.94,2153.3999,465.5262,61.3968,4625732.5,86095.0625,0.3104
761.09,2153.3999,465.5262,61.4779,4625732.5,86095.0625,0.3104
761.2401,2153.3999,465.5262,64.1703,4625732.5,86095.0625,0.3104
761.39,2153.3999,465.5262,67.3106,4625732.5,86095.0625,0.3104
761.54,2153.3999,465.5262,72.3023,4625732.5,86095.0625,0.3104
761.69,2153.3999,465.5262,69.1884,4625732.5,86095.0625,0.3104
761.84,2153.3999,465.5262,63.4209,4625732.5,86095.0625,0.3104
761.9901,2153.3999,465.5262,58.033,4625732.5,86095.0625,0.3104
762.14,2153.3999,465.5262,58.607,4625732.5,86095.0625,0.3104
762.29,2153.3999,465.5262,59.9194,4625732.5,86095.0625,0.3104
762.44,2155.4734,464.3479,61.2624,4641941,93145.6484,0.309
762.59,2155.7,464.2192,61.7995,4643712,109985.1328,0.3089
762.7401,2155.7,464.2192,61.0607,4643712,112067.625,0.3089
762.89,2155.7,464.2192,59.0007,4643712,112067.625,0.3089
763.04,2155.7,464.2192,56.3822,4643712,112067.625,0.3089
763.19,2155.7,464.2192,55.938,4643712,112067.625,0.3089
763.34,2155.7,464.2192,58.1366,4643712,112067.625,0.3089
763.4901,2155.7,464.2192,57.949,4643712,112067.625,0.3089
763.64,2154.3848,464.9947,59.8694,4633144,112067.625,0.3098
763.79,2152.4094,466.1194,61.8654,4617728.5,112067.625,0.311
763.94,2150.3428,467.2861,66.0173,4601777.5,112067.625,0.3123
764.09,2148.2766,468.464,65.9907,4585796.5,112067.625,0.3135
764.2401,2147.7,468.7939,65.1682,4581330.5,112067.625,0.3139
764.39,2147.7693,468.7457,65.036,4581950,112067.625,0.3139
764.54,2148.0032,468.624,66.2686,4583639,112067.625,0.3138
764.69,2148.2322,468.4782,63.2453,4585554,112067.625,0.3136
764.84,2148.4937,468.3325,63.158,4587539.5,112067.625,0.3134
764.9901,2148.7891,468.1865,67.8482,4589600.5,112067.625,0.3133
765.14,2149.0229,468.0407,69.4815,4591529.5,112067.625,0.3131
765.29,2149.2793,467.895,68.6433,4593508,112067.625,0.313
765.44,2149.5164,467.7491,67.8175,4595448,112067.625,0.3128
765.59,2149.7695,467.6033,66.9751,4597421.5,112067.625,0.3126
765.7401,2150.0649,467.4575,66.2418,4599487,112067.625,0.3125
765.89,2150.3066,467.3116,66.6741,4601441,112067.625,0.3123
766.04,2150.5554,467.1659,66.6044,4603408.5,112067.625,0.3121
766.19,2150.8003,467.0201,66.4021,4605370,112067.625,0.312
766.34,2149.8806,467.5258,66.8557,4598432,112067.625,0.3125
766.4901,2146.1238,469.6747,67.7099,4569459.5,112067.625,0.3149
766.64,2140.4705,472.89,68.4689,4526434,102410.4844,0.3184
766.79,2138.3059,474.1045,67.6235,4510211.5,63693.2383,0.3198
766.94,2141.5398,472.2668,65.513,4534644,28861.0352,0.3178
767.09,2145.1331,470.2246,62.0107,4561944.5,28861.0352,0.3155
767.2401,2148.2927,468.4286,60.641,4586216,28861.0352,0.3136
767.39,2149.3813,467.8101,63.1564,4594606.5,28861.0352,0.3129
767.54,2144.855,470.3825,64.9065,4559855.5,28861.0352,0.3157
767.69,2141.1147,472.5084,64.8696,4531390.5,28861.0352,0.318
767.84,2141.4878,472.3054,64.1155,4534183,28861.0352,0.3178
767.9901,2146.8242,469.2917,65.1769,4574647.5,28861.0352,0.3145
768.14,2150.3228,467.2951,65.491,4601640.5,28861.0352,0.3123
768.29,2151.0999,466.8333,65.7434,4607854.5,28861.0352,0.3118
768.44,2151.8315,466.4168,66.2819,4613552.5,28861.0352,0.3113
768.59,2155.47,464.3477,65.3879,4642004,28861.0352,0.309
768.7401,2160.5754,461.455,63.1494,4682095,28861.0352,0.3058
768.89,2161.9915,460.6721,61.494,4693133,28861.0352,0.305
769.04,2163.8,459.6443,61.8517,4707553,28861.0352,0.3039
769.19,2163.8,459.6443,61.6866,4707553,28861.0352,0.3039
769.34,2163.8,459.6443,60.6406,4707553,28861.0352,0.3039
769.4901,2163.8,459.6443,59.1904,4707553,28861.0352,0.3039
769.64,2162.8789,460.1678,60.4881,4700250,28861.0352,0.3045
769.79,2156.4883,463.7961,66.2403,4649659,28861.0352,0.3085
769.94,2152.123,466.2548,64.9899,4615901.5,28861.0352,0.3112
770.09,2140.8,472.7155,64.6977,4528727.5,28861.0352,0.3183
770.2401,2140.3965,472.9429,65.6945,4525717,28861.0352,0.3186
770.39,2134.8774,476.0529,62.2344,4484540,28861.0352,0.322
770.54,2132.6138,477.3393,60.5381,4467712.5,28861.0352,0.3234
770.69,2130.5459,478.5145,61.9576,4452426,28861.0352,0.3246
770.84,2137.3201,474.665,66.8531,4502797.5,28582.5391,0.3204
770.9901,2140.8,472.7155,66.4008,4528727.5,-20034.7734,0.3183
771.14,2145.3533,470.1277,65.0499,4563344,-206886.3906,0.3154
771.29,2147.6392,468.8285,55.2928,4580864.5,-208807.1562,0.3139
771.44,2147.7,468.7939,55.0282,4581330.5,-208807.1562,0.3139
771.59,2152.0303,466.3329,52.0304,4614805,-208807.1562,0.3113
771.7401,2152.2998,466.1797,50.9799,4616888,-208807.1562,0.3111
771.89,2154.3921,464.9908,48.7406,4633197,-208807.1562,0.3097
772.04,2152.5449,466.0404,46.2068,4618799,-208807.1562,0.3109
772.19,2144.2271,470.7679,45.531,4554828,-208807.1562,0.3161
772.34,2139.1382,473.6599,45.4753,4516212.5,-208807.1562,0.3193
772.4901,2133.5967,476.7852,45.0907,4475002.5,-208807.1562,0.3227
772.64,2129.8799,478.9166,42.0018,4447302,-208807.1562,0.3251
772.79,2128.324,479.7825,43.231,4436020.5,-208807.1562,0.3261
772.94,2118.9263,485.118,47.6474,4368039,-208807.1562,0.3319
773.09,2113.0049,488.4832,47.2375,4325675,-208807.1562,0.3356
773.2401,2110.239,490.0552,45.7951,4306132.5,-208807.1562,0.3373
773.39,2104.5269,493.3013,42.747,4266282,-208807.1562,0.3409
773.54,2101.9929,494.7621,41.1687,4248493.5,-208807.1562,0.3425
773.69,2100.0498,495.8742,40.2735,4235053.5,-208807.1562,0.3437
773.84,2099.4001,496.2435,38.7403,4230585,-208807.1562,0.3441
773.9901,2099.4001,496.2435,39.7561,4230585,-208807.1562,0.3441
774.14,2097.8601,497.1186,45.0398,4220049.5,-208807.1562,0.3451
774.29,2089.5862,501.8206,47.8893,4164238.5,-208807.1562,0.3503
774.44,2084.134,504.919,44.4355,4127669.25,-208807.1562,0.3537
774.59,2081.8711,506.205,40.0302,4112712.5,-208807.1562,0.3551
774.7401,2105.3523,492.8434,39.4785,4274922,-208807.1562,0.3404
774.89,2127.9822,479.9716,41.3579,4433836,-208807.1562,0.3263
775.04,2134.0193,476.5406,42.5519,4478160,-208807.1562,0.3225
775.19,2152.9546,465.7796,39.9657,4624680,-332557.4375,0.3106
775.34,2163.4639,459.8071,35.2869,4705272,-432148.1875,0.304
775.4901,2159.0911,462.2921,32.9539,4670417.5,-433336.5625,0.3068
775.64,2155.656,464.2441,34.3607,4643417.5,-433336.5625,0.309
775.79,2144.3198,470.6867,37.9428,4556505.5,-433336.5625,0.3161
775.94,2129.5098,479.1033,41.1024,4445069.5,-433336.5625,0.3253
776.09,2119.2556,484.9308,41.6614,4370400,-433336.5625,0.3317
776.2401,2093.2732,499.6842,38.4945,4193398,-433336.5625,0.3479
776.39,2061.1746,517.9105,33.9049,3980111.25,-433336.5625,0.368
776.54,2049.4971,524.5466,32.5804,3907314.75,-433336.5625,0.3753
776.69,2042.2709,528.6533,34.1906,3863190,-433336.5625,0.3798
776.84,2039.5,530.228,34.1446,3846458.5,-433336.5625,0.3815
776.9901,2039.5,530.228,31.4071,3846458.5,-433336.5625,0.3815
777.14,2039.5,530.228,30.0531,3846458.5,-433336.5625,0.3815
777.29,2040.2673,529.792,32.4353,3851080,-433336.5625,0.381
777.44,2042.9111,528.2985,35.9585,3866980.25,-433336.5625,0.3794
777.59,2046.3251,526.3692,43.1205,3887639.5,-433336.5625,0.3773
777.7401,2054.2979,521.8266,47.9449,3937276.75,-433336.5625,0.3723
777.89,2070.1592,512.8328,46.9272,4036780.75,-433336.5625,0.3624
778.04,2075.7832,509.6365,45.2384,4073073,-433336.5625,0.3588
778.19,2077.5,508.6607,43.4167,4084255,-433336.5625,0.3578
778.34,2078.2747,508.2268,44.7147,4089281.25,-433336.5625,0.3573
778.4901,2081,506.7001,46.5596,4106965.5,-433336.5625,0.3557
778.64,2081,506.7001,45.389,4106965.5,-433336.5625,0.3557
778.79,2080.3921,507.0407,44.6253,4103020.25,-433336.5625,0.3561
778.94,2077.1377,508.8666,42.3876,4081895.75,-431421.4688,0.358
779.09,2074.2234,510.523,40.0206,4062979.25,-418178.875,0.3598
779.2401,2068.011,514.0537,37.4015,4022951.25,-399994.4375,0.3638
779.39,2065.7483,515.3397,38.3463,4008521.5,-399994.4375,0.3652
779.54,2064.1304,516.259,39.5616,3998258.5,-399994.4375,0.3661
779.69,2068.6558,513.6873,39.3154,4027083.25,-399994.4375,0.3634
779.84,2075.1609,509.9905,36.4332,4069605,-399994.4375,0.3593
779.9901,2109.7,490.3615,37.3537,4302335.5,-399994.4375,0.3377
780.14,2109.7351,490.3424,38.8779,4302575.5,-399994.4375,0.3377
780.29,2110.9307,489.6904,43.2081,4310745.5,-399994.4375,0.337
780.44,2113.2,488.4006,47.2949,4326775.5,-399994.4375,0.3355
780.59,2114.2969,487.7489,45.9341,4334806,-399994.4375,0.3348
780.7401,2114.3,487.747,43.6973,4334829,-399994.4375,0.3348
780.89,2114.3,487.747,42.777,4334829,-399994.4375,0.3348
781.04,2111.0715,489.609,42.7459,4311753.5,-399994.4375,0.3369
781.19,2109.7795,490.3182,44.4448,4302879,-399994.4375,0.3377
781.34,2102.3606,494.5585,45.8175,4251023.5,-399994.4375,0.3423
781.4901,2099.6265,496.1148,44.2897,4232142.5,-399994.4375,0.344
781.64,2091.2522,500.8739,41.6934,4175273.25,-399994.4375,0.3492
781.79,2086.2007,503.7446,37.8218,4141403.75,-399994.4375,0.3524
781.94,2083.637,505.2015,36.1224,4124373.25,-399994.4375,0.354
782.09,2077.5229,508.6761,32.4945,4084223.75,-399994.4375,0.3578
782.2401,2075.4146,509.8511,31.081,4070630.25,-399994.4375,0.3591
782.39,2075.2002,509.9678,31.2849,4069276.75,-399994.4375,0.3592
782.54,2075.2002,509.9678,34.2472,4069276.75,-399994.4375,0.3592
782.69,2079.6875,507.4396,36.7724,4098436.75,-399994.4375,0.3565
782.84,2084.4846,504.7198,38.6655,4130012.25,-399994.4375,0.3535
782.9901,2086.4158,503.6012,39.1067,4142993.75,-381309.2812,0.3523
783.14,2089.2397,502.0096,39.1067,4161770.5,-188613.1406,0.3505
783.29,2091.8318,500.5444,37.4929,4179122,-118231.5312,0.3489
783.44,2093.2629,499.7115,35.5703,4188945.5,-118231.5312,0.3479
783.59,2094.4128,499.0685,35.937,4196646.5,-118231.5312,0.3472
783.7401,2097.843,497.1283,36.0764,4219959.5,-118231.5312,0.3451
783.89,2102.3694,494.556,36.8033,4251062,-118231.5312,0.3423
784.04,2107.5874,491.5727,35.8556,4287500,-118231.5312,0.339
784.19,2112.5215,488.7579,32.2225,4322265.5,-118231.5312,0.3359
784.34,2115.6738,486.9664,32.6371,4344609.5,-118231.5312,0.334
784.4901,2117.9382,485.6795,37.5432,4360784,-118231.5312,0.3325
784.64,2120.2014,484.3934,43.3621,4377035,-118231.5312,0.3311
784.79,2122.8491,482.8888,45.6802,4396163.5,-118231.5312,0.3295
784.94,2125.9609,481.1335,43.5335,4418673,-118231.5312,0.3275
785.09,2129.156,479.3128,40.4627,4442124.5,-118231.5312,0.3255
785.2401,2132.3555,477.4916,38.2316,4465768,-118231.5312,0.3235
785.39,2135.6023,475.6708,41.2629,4489688.5,-118231.5312,0.3215
785.54,2138.8025,473.8499,48.6788,4513694,-118231.5312,0.3195
785.69,2141.9963,472.0291,56.2176,4537872,-118231.5312,0.3175
785.84,2145.1995,470.2083,60.4561,4562256.5,-118231.5312,0.3155
785.9901,2148.3909,468.3871,58.7174,4586809.5,-118231.5312,0.3135
786.14,2151.5972,466.5665,56.1285,4611579.5,-118231.5312,0.3115
786.29,2154.7849,464.7456,54.5733,4636506.5,-118231.5312,0.3095
786.44,2158.033,462.9241,55.4231,4661767,-118231.5312,0.3075
786.59,2161.2444,461.1033,57.3358,4687140,-118231.5312,0.3055
786.7401,2164.4277,459.282,57.5907,4712657.5,-118231.5312,0.3035
786.89,2167.6421,457.4614,56.3929,4738438.5,-118231.5312,0.3014
787.04,2170.8218,455.6404,57.5196,4764354.5,-118231.5312,0.2995
787.19,2174.0684,453.8031,59.7651,4790798.5,-95959.7188,0.2975
787.34,2176.3999,452.4554,59.6272,4810198,7310.2285,0.296
787.4901,2176.3999,452.4554,59.2759,4810198,136590.0469,0.296
787.64,2175.8354,452.7762,54.4617,4805553.5,136590.0469,0.2963
787.79,2172.2642,454.8122,53.5965,4776295,136590.0469,0.2985
787.94,2166.1001,458.3373,52.5177,4725995.5,136590.0469,0.3024
788.09,2166.1001,458.3373,55.6366,4725995.5,136590.0469,0.3024
788.2401,2165.6829,458.5744,58.295,4722649,136590.0469,0.3027
788.39,2163.8,459.6443,59.5717,4707553,136590.0469,0.3039
788.54,2164.1443,459.4487,63.5133,4710314,136590.0469,0.3037
788.69,2166.1001,458.3373,59.5463,4725995.5,136590.0469,0.3024
788.84,2166.7703,457.9531,56.2859,4731458,136590.0469,0.302
788.9901,2171.7998,455.0695,54.9742,4772457,136590.0469,0.2988
